title,url,release_date,Year,date_time
BSurfing,https://store.steampowered.com/app/1644600/BSurfing/?snr=1_7_7_230_150_346,"2 Aug, 2021",2021,2021-08-02
Where is my mom,https://store.steampowered.com/app/1584440/Where_is_my_mom/?snr=1_7_7_230_150_346,"2 Aug, 2021",2021,2021-08-02
Recursive Hate - Spider Hell,https://store.steampowered.com/app/1628270/Recursive_Hate__Spider_Hell/?snr=1_7_7_230_150_346,"2 Aug, 2021",2021,2021-08-02
Sweeping the Ruins,https://store.steampowered.com/app/1630880/Sweeping_the_Ruins/?snr=1_7_7_230_150_346,"2 Aug, 2021",2021,2021-08-02
Really Weird Pool,https://store.steampowered.com/app/1658050/Really_Weird_Pool/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
ColorBlend FX: Desaturation Prologue,https://store.steampowered.com/app/1663930/ColorBlend_FX_Desaturation_Prologue/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
duamo,https://store.steampowered.com/app/1690290/duamo/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
CUBE-e,https://store.steampowered.com/app/1695970/CUBEe/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
Hyper Dungeon Crawler,https://store.steampowered.com/app/1570290/Hyper_Dungeon_Crawler/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
Welcome to the Polyverse,https://store.steampowered.com/app/1370820/Welcome_to_the_Polyverse/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
Saving Ghost,https://store.steampowered.com/app/1693900/Saving_Ghost/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
Hentai Sexy,https://store.steampowered.com/app/1679990/Hentai_Sexy/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
Rift Runner,https://store.steampowered.com/app/1307920/Rift_Runner/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
The Village,https://store.steampowered.com/app/1637540/The_Village/?snr=1_7_7_230_150_346,"1 Aug, 2021",2021,2021-08-01
An Odd Tale,https://store.steampowered.com/app/1651850/An_Odd_Tale/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
RE:Jump Boy,https://store.steampowered.com/app/1660360/REJump_Boy/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Love Tavern,https://store.steampowered.com/app/1354230/Love_Tavern/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
The Prabbits: Happy Dogfights !,https://store.steampowered.com/app/1402740/The_Prabbits_Happy_Dogfights/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
EVERSLAUGHT,https://store.steampowered.com/app/1530750/EVERSLAUGHT/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Geisterland,https://store.steampowered.com/app/1673450/Geisterland/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Cirno'sBattleofFaith,https://store.steampowered.com/app/1370060/CirnosBattleofFaith/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Crimson Colosseum,https://store.steampowered.com/app/1187130/Crimson_Colosseum/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Gachimuchi Life Simulator,https://store.steampowered.com/app/1690360/Gachimuchi_Life_Simulator/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
乡间,https://store.steampowered.com/app/1689480/_/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Smithy Wars,https://store.steampowered.com/app/1682580/Smithy_Wars/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
The Trader,https://store.steampowered.com/app/1692470/The_Trader/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
RIO - Raised In Oblivion,https://store.steampowered.com/app/1340160/RIO__Raised_In_Oblivion/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Operation Airsoft Beta,https://store.steampowered.com/app/1509420/Operation_Airsoft_Beta/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Donutis Simulator,https://store.steampowered.com/app/1672280/Donutis_Simulator/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Roll a Ball With Your Friends,https://store.steampowered.com/app/1548400/Roll_a_Ball_With_Your_Friends/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Kaboom!,https://store.steampowered.com/app/1574670/Kaboom/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Oatmeal,https://store.steampowered.com/app/1677260/Oatmeal/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
TeleNovela,https://store.steampowered.com/app/1687050/TeleNovela/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Kungfu Cowboy,https://store.steampowered.com/app/1499220/Kungfu_Cowboy/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Coloring Game 4,https://store.steampowered.com/app/1554790/Coloring_Game_4/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
THE ILLUSION,https://store.steampowered.com/app/1690640/THE_ILLUSION/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Grim Tales: The Heir Collector's Edition,https://store.steampowered.com/app/1709450/Grim_Tales_The_Heir_Collectors_Edition/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Heart Fragment,https://store.steampowered.com/app/1253880/Heart_Fragment/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Draft of Darkness,https://store.steampowered.com/app/1380650/Draft_of_Darkness/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
GATE,https://store.steampowered.com/app/1689250/GATE/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Synth Run,https://store.steampowered.com/app/1680660/Synth_Run/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Kitsune Killer,https://store.steampowered.com/app/1684910/Kitsune_Killer/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Photo-Life - Rina's Journey,https://store.steampowered.com/app/1573420/PhotoLife__Rinas_Journey/?snr=1_7_7_230_150_346,"31 Jul, 2021",2021,2021-07-31
Battlegrounds : First Blast,https://store.steampowered.com/app/1688460/Battlegrounds__First_Blast/?snr=1_7_7_230_150_347,"31 Jul, 2021",2021,2021-07-31
Moonshot - The Great Espionage,https://store.steampowered.com/app/1492610/Moonshot__The_Great_Espionage/?snr=1_7_7_230_150_347,"31 Jul, 2021",2021,2021-07-31
Magic Manny,https://store.steampowered.com/app/1639860/Magic_Manny/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Stolen Eggs,https://store.steampowered.com/app/1682880/Stolen_Eggs/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
COPPER ODYSSEY,https://store.steampowered.com/app/1693650/COPPER_ODYSSEY/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
LoBlocks,https://store.steampowered.com/app/1697810/LoBlocks/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Green Steel,https://store.steampowered.com/app/1645920/Green_Steel/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Snooker Loopy Pro,https://store.steampowered.com/app/1697300/Snooker_Loopy_Pro/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
HORROR TALES: The Wine,https://store.steampowered.com/app/1340640/HORROR_TALES_The_Wine/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Billiards Dungeon,https://store.steampowered.com/app/1530130/Billiards_Dungeon/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Cupid's Palace,https://store.steampowered.com/app/1695040/Cupids_Palace/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
My Stepmom is a Futanari,https://store.steampowered.com/app/1676580/My_Stepmom_is_a_Futanari/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Mini Madness,https://store.steampowered.com/app/1603960/Mini_Madness/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Sovereign Tea,https://store.steampowered.com/app/1613950/Sovereign_Tea/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
FurBall,https://store.steampowered.com/app/1375070/FurBall/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
SYDE Rugby League Simulator,https://store.steampowered.com/app/1679530/SYDE_Rugby_League_Simulator/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Profectus,https://store.steampowered.com/app/1683610/Profectus/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Vomitoreum,https://store.steampowered.com/app/1549750/Vomitoreum/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Anopek,https://store.steampowered.com/app/1586370/Anopek/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Destroy The Shogun,https://store.steampowered.com/app/1676090/Destroy_The_Shogun/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Operation Insanity,https://store.steampowered.com/app/1627180/Operation_Insanity/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
No Longer Home,https://store.steampowered.com/app/651490/No_Longer_Home/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Wardwell House VR,https://store.steampowered.com/app/1694530/Wardwell_House_VR/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
inbento,https://store.steampowered.com/app/1567440/inbento/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Vesper: Zero Light Edition,https://store.steampowered.com/app/1187840/Vesper_Zero_Light_Edition/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Eternal Secret,https://store.steampowered.com/app/1489020/Eternal_Secret/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Shin Lotion Samurai,https://store.steampowered.com/app/1655920/Shin_Lotion_Samurai/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
What TIME Is It,https://store.steampowered.com/app/1648720/What_TIME_Is_It/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Hodl Simulator,https://store.steampowered.com/app/1693210/Hodl_Simulator/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
BUSTAFELLOWS,https://store.steampowered.com/app/1494470/BUSTAFELLOWS/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
CUCCCHI,https://store.steampowered.com/app/1677140/CUCCCHI/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Wolf Adventures,https://store.steampowered.com/app/1545570/Wolf_Adventures/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Funny Truck,https://store.steampowered.com/app/1697600/Funny_Truck/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Alien Destroyer,https://store.steampowered.com/app/1697420/Alien_Destroyer/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Bizarre Mutation World,https://store.steampowered.com/app/1692010/Bizarre_Mutation_World/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Atopes,https://store.steampowered.com/app/1470120/Atopes/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Murder on the Marine Express,https://store.steampowered.com/app/1673560/Murder_on_the_Marine_Express/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Chimes,https://store.steampowered.com/app/1685560/Chimes/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Fall Tower,https://store.steampowered.com/app/1659790/Fall_Tower/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Matchsticks - Coffee Break Club,https://store.steampowered.com/app/1614340/Matchsticks__Coffee_Break_Club/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Alone,https://store.steampowered.com/app/1640090/Alone/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Luminyte,https://store.steampowered.com/app/1632960/Luminyte/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
TurBot,https://store.steampowered.com/app/1677620/TurBot/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Domino Sandbox,https://store.steampowered.com/app/1677520/Domino_Sandbox/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Tower of Doom,https://store.steampowered.com/app/1509840/Tower_of_Doom/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
For Evelyn,https://store.steampowered.com/app/1292860/For_Evelyn/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Alzheimer's: Memories,https://store.steampowered.com/app/1624990/Alzheimers_Memories/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Golf For Fun,https://store.steampowered.com/app/1671710/Golf_For_Fun/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
nightshift,https://store.steampowered.com/app/1484340/nightshift/?snr=1_7_7_230_150_347,Jul 2021,2021,2021-07-01
OshiRabu: Waifus Over Husbandos ~Love･or･die~,https://store.steampowered.com/app/1644150/OshiRabu_Waifus_Over_Husbandos_Loveordie/?snr=1_7_7_230_150_347,"30 Jul, 2021",2021,2021-07-30
Beat Souls,https://store.steampowered.com/app/1596370/Beat_Souls/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Sapling,https://store.steampowered.com/app/1679960/Sapling/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Ironfell,https://store.steampowered.com/app/1693750/Ironfell/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Leaf Me Alone,https://store.steampowered.com/app/1687150/Leaf_Me_Alone/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Wilma's Dreams,https://store.steampowered.com/app/1586980/Wilmas_Dreams/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Symbiotic Love - Yuri Visual Novel,https://store.steampowered.com/app/1575540/Symbiotic_Love__Yuri_Visual_Novel/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Keep the Keep,https://store.steampowered.com/app/1126110/Keep_the_Keep/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Combat Casino,https://store.steampowered.com/app/1612380/Combat_Casino/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
XOMBEE MPFPS,https://store.steampowered.com/app/1693390/XOMBEE_MPFPS/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Waifu Covered 2 : Censored Edition,https://store.steampowered.com/app/1671400/Waifu_Covered_2__Censored_Edition/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Waifu Discovered 2,https://store.steampowered.com/app/1452200/Waifu_Discovered_2/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Banners of Ruin,https://store.steampowered.com/app/1075740/Banners_of_Ruin/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Vengeful Rites,https://store.steampowered.com/app/755410/Vengeful_Rites/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
The Ascent,https://store.steampowered.com/app/979690/The_Ascent/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Zombieland VR: Headshot Fever,https://store.steampowered.com/app/1296970/Zombieland_VR_Headshot_Fever/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
ScrewUp,https://store.steampowered.com/app/1695670/ScrewUp/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Meridian 157: Chapter 3,https://store.steampowered.com/app/1689870/Meridian_157_Chapter_3/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
B.ARK,https://store.steampowered.com/app/1416760/BARK/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Escape from Naraka,https://store.steampowered.com/app/1390670/Escape_from_Naraka/?snr=1_7_7_230_150_348,"30 Jul, 2021",2021,2021-07-30
Code Zero,https://store.steampowered.com/app/1175490/Code_Zero/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
The Witch Doctor,https://store.steampowered.com/app/1694830/The_Witch_Doctor/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Conundrum,https://store.steampowered.com/app/1696930/Conundrum/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Kinduo,https://store.steampowered.com/app/1648100/Kinduo/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Cooking Simulator VR,https://store.steampowered.com/app/1358140/Cooking_Simulator_VR/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Jewel Match Origins - Palais Imperial Collector's Edition,https://store.steampowered.com/app/1448780/Jewel_Match_Origins__Palais_Imperial_Collectors_Edition/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Starbase,https://store.steampowered.com/app/454120/Starbase/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Eldest Souls,https://store.steampowered.com/app/1108590/Eldest_Souls/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Nemithia - Tale of the Legendary Saviors,https://store.steampowered.com/app/1621210/Nemithia__Tale_of_the_Legendary_Saviors/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
The Vagabond Emperor,https://store.steampowered.com/app/1546770/The_Vagabond_Emperor/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Nothing To Remember,https://store.steampowered.com/app/1613490/Nothing_To_Remember/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Vampire: The Masquerade — Out for Blood,https://store.steampowered.com/app/1290350/Vampire_The_Masquerade__Out_for_Blood/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Skydrift Infinity,https://store.steampowered.com/app/827330/Skydrift_Infinity/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Hentai Girl Clicker,https://store.steampowered.com/app/1684610/Hentai_Girl_Clicker/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Big Fish,https://store.steampowered.com/app/1689530/Big_Fish/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Reptiles: In Hunt,https://store.steampowered.com/app/897380/Reptiles_In_Hunt/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Paint the Town Red,https://store.steampowered.com/app/337320/Paint_the_Town_Red/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
LaserZone,https://store.steampowered.com/app/1125880/LaserZone/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
The Cyclist: Tactics,https://store.steampowered.com/app/1237070/The_Cyclist_Tactics/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
SPACE TOW TRUCK - ISAAC NEWTON's Favorite Puzzle Game,https://store.steampowered.com/app/1273600/SPACE_TOW_TRUCK__ISAAC_NEWTONs_Favorite_Puzzle_Game/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Yummy Mahjong,https://store.steampowered.com/app/1689980/Yummy_Mahjong/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Pedro's Adventures in Spanish [Learn Spanish],https://store.steampowered.com/app/1602930/Pedros_Adventures_in_Spanish_Learn_Spanish/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Crimson Glaive Sigma,https://store.steampowered.com/app/1666240/Crimson_Glaive_Sigma/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Fairy Sister,https://store.steampowered.com/app/1693500/Fairy_Sister/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Pill Puzzle: One Move,https://store.steampowered.com/app/1697080/Pill_Puzzle_One_Move/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Pingers,https://store.steampowered.com/app/1442410/Pingers/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
One thousand baht simulator,https://store.steampowered.com/app/1691380/One_thousand_baht_simulator/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Dark Forest Project,https://store.steampowered.com/app/1693360/Dark_Forest_Project/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Alpaca Stacka,https://store.steampowered.com/app/1655140/Alpaca_Stacka/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Blaster Master Zero 3,https://store.steampowered.com/app/1588380/Blaster_Master_Zero_3/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
MIRAY,https://store.steampowered.com/app/1410600/MIRAY/?snr=1_7_7_230_150_348,"29 Jul, 2021",2021,2021-07-29
Abomi Nation,https://store.steampowered.com/app/1193590/Abomi_Nation/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
Viking Heroes 2,https://store.steampowered.com/app/1674980/Viking_Heroes_2/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
Fuga: Melodies of Steel,https://store.steampowered.com/app/1357860/Fuga_Melodies_of_Steel/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
Omno,https://store.steampowered.com/app/969760/Omno/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
Get Packed: Fully Loaded,https://store.steampowered.com/app/269850/Get_Packed_Fully_Loaded/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
MOONWAVE OVERDRIVE,https://store.steampowered.com/app/1552630/MOONWAVE_OVERDRIVE/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
Unbound: Worlds Apart,https://store.steampowered.com/app/814680/Unbound_Worlds_Apart/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
FINAL FANTASY III,https://store.steampowered.com/app/1173790/FINAL_FANTASY_III/?snr=1_7_7_230_150_349,"13 Aug, 2021",2021,2021-08-13
FINAL FANTASY,https://store.steampowered.com/app/1173770/FINAL_FANTASY/?snr=1_7_7_230_150_349,"13 Aug, 2021",2021,2021-08-13
Starveling Way,https://store.steampowered.com/app/1696310/Starveling_Way/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
Mimir's Recruit,https://store.steampowered.com/app/1682450/Mimirs_Recruit/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
Gomoku Let's Go,https://store.steampowered.com/app/1555400/Gomoku_Lets_Go/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
FINAL FANTASY II,https://store.steampowered.com/app/1173780/FINAL_FANTASY_II/?snr=1_7_7_230_150_349,"29 Jul, 2021",2021,2021-07-29
Kin's Chronicle (Development Halted),https://store.steampowered.com/app/1617800/Kins_Chronicle_Development_Halted/?snr=1_7_7_230_150_349,"28 Jul, 2021",2021,2021-07-28
